Id,Rarity Score,Attribute Count,Punk Type,Full Type,Hair,Eyes,Facial Hair,Blemishes,Neck Accessory,Mouth Prop,Mouth,Nose,Ears
8947,78.85,3,Male,Male-Light,Crazy Hair,Eye Mask,NONE,NONE,NONE,NONE,NONE,NONE,Earring
8948,141.03,3,Male,Male-Dark,Mohawk Dark,Classic Shades,NONE,Spots,NONE,NONE,NONE,NONE,NONE
8949,103.92,4,Male,Male-Dark,Frumpy Hair,Classic Shades,NONE,NONE,NONE,Vape,NONE,NONE,Earring
8950,90.53,4,Female,Female-Light,Knitted Cap,Nerd Glasses,NONE,NONE,NONE,Cigarette,Hot Lipstick,NONE,NONE
8951,126.55,3,Male,Male-Albino,Do-rag,VR,Chinstrap,NONE,NONE,NONE,NONE,NONE,NONE
8952,76.55,3,Female,Female-Mid,Bandana,Regular Shades,NONE,NONE,NONE,NONE,Black Lipstick,NONE,NONE
8953,99.26,2,Male,Male-Light,Wild Hair,NONE,NONE,NONE,NONE,Medical Mask,NONE,NONE,NONE
8954,77.21,3,Female,Female-Mid,Messy Hair,Horned Rim Glasses,NONE,NONE,NONE,NONE,Black Lipstick,NONE,NONE
8955,139.16,3,Female,Female-Light,Half Shaved,Eye Mask,NONE,NONE,NONE,NONE,Black Lipstick,NONE,NONE
8956,79.19,2,Male,Male-Light,Mohawk,NONE,NONE,NONE,NONE,Vape,NONE,NONE,NONE
8957,297.25,2,Zombie,Zombie,Frumpy Hair,NONE,Luxurious Beard,NONE,NONE,NONE,NONE,NONE,NONE
8958,292.61,3,Male,Male-Albino,Beanie,Horned Rim Glasses,Shadow Beard,NONE,NONE,NONE,NONE,NONE,NONE
8959,85.99,3,Female,Female-Dark,Knitted Cap,Green Eye Shadow,NONE,NONE,NONE,NONE,NONE,NONE,Earring
8960,95.11,3,Male,Male-Mid,Mohawk Dark,Nerd Glasses,Handlebars,NONE,NONE,NONE,NONE,NONE,NONE
8961,98.7,2,Female,Female-Albino,Mohawk Dark,Blue Eye Shadow,NONE,NONE,NONE,NONE,NONE,NONE,NONE
8962,96.38,2,Female,Female-Light,Tassle Hat,Nerd Glasses,NONE,NONE,NONE,NONE,NONE,NONE,NONE
8963,127.85,4,Male,Male-Mid,Shaved Head,Clown Eyes Green,Handlebars,NONE,NONE,Cigarette,NONE,NONE,NONE
8964,109.22,2,Female,Female-Mid,Half Shaved,Big Shades,NONE,NONE,NONE,NONE,NONE,NONE,NONE
8965,101.38,4,Male,Male-Mid,Knitted Cap,Big Shades,Luxurious Beard,NONE,NONE,NONE,NONE,NONE,Earring
8966,186.04,2,Female,Female-Mid,Orange Side,NONE,NONE,NONE,NONE,NONE,Purple Lipstick,NONE,NONE
8967,122.03,3,Male,Male-Albino,Hoodie,Big Shades,NONE,NONE,NONE,Vape,NONE,NONE,NONE
8968,106.87,3,Male,Male-Light,Hoodie,Regular Shades,Muttonchops,NONE,NONE,NONE,NONE,NONE,NONE
8969,137.49,4,Male,Male-Mid,Police Cap,VR,Normal Beard,NONE,NONE,NONE,NONE,NONE,Earring
8970,76.16,2,Male,Male-Dark,Mohawk Dark,NONE,Muttonchops,NONE,NONE,NONE,NONE,NONE,NONE
8971,101.84,4,Male,Male-Dark,Mohawk Thin,Classic Shades,Luxurious Beard,NONE,NONE,NONE,NONE,NONE,Earring
8972,177.3,3,Female,Female-Mid,Pigtails,Eye Mask,NONE,NONE,NONE,NONE,Black Lipstick,NONE,NONE
8973,62.1,2,Female,Female-Mid,Frumpy Hair,NONE,NONE,Mole,NONE,NONE,NONE,NONE,NONE
8974,92.24,3,Male,Male-Dark,Hoodie,Clown Eyes Green,NONE,NONE,NONE,Cigarette,NONE,NONE,NONE
8975,161.41,2,Female,Female-Mid,Frumpy Hair,Welding Goggles,NONE,NONE,NONE,NONE,NONE,NONE,NONE
8976,106.12,2,Female,Female-Mid,Dark Hair,Classic Shades,NONE,NONE,NONE,NONE,NONE,NONE,NONE
8977,78.4,4,Female,Female-Mid,Crazy Hair,NONE,NONE,NONE,NONE,Cigarette,Hot Lipstick,NONE,Earring
8978,131.04,3,Male,Male-Light,Purple Hair,Horned Rim Glasses,Chinstrap,NONE,NONE,NONE,NONE,NONE,NONE
8979,98.35,2,Male,Male-Albino,Shaved Head,NONE,Normal Beard,NONE,NONE,NONE,NONE,NONE,NONE
8980,155.7,4,Female,Female-Light,Dark Hair,Blue Eye Shadow,NONE,Mole,NONE,NONE,Hot Lipstick,NONE,NONE
8981,108.85,2,Male,Male-Light,Cowboy Hat,NONE,Shadow Beard,NONE,NONE,NONE,NONE,NONE,NONE
8982,96.68,4,Female,Female-Light,Mohawk,Horned Rim Glasses,NONE,Mole,NONE,NONE,Purple Lipstick,NONE,NONE
8983,77.85,2,Female,Female-Light,NONE,NONE,NONE,NONE,NONE,Cigarette,NONE,NONE,Earring
8984,81.77,3,Male,Male-Light,Messy Hair,NONE,Front Beard Dark,NONE,NONE,NONE,NONE,NONE,Earring
8985,185.59,4,Male,Male-Dark,Do-rag,Eye Mask,Front Beard Dark,NONE,Gold Chain,NONE,NONE,NONE,NONE
8986,142.96,2,Female,Female-Albino,Straight Hair Dark,Blue Eye Shadow,NONE,NONE,NONE,NONE,NONE,NONE,NONE
8987,110.47,2,Male,Male-Light,NONE,Nerd Glasses,Chinstrap,NONE,NONE,NONE,NONE,NONE,NONE
8988,86.69,3,Male,Male-Light,Cap,NONE,Front Beard,NONE,NONE,NONE,NONE,NONE,Earring
8989,139.77,3,Female,Female-Mid,Blonde Short,Blue Eye Shadow,NONE,NONE,NONE,NONE,NONE,NONE,Earring
8990,111.3,3,Male,Male-Mid,Peak Spike,VR,NONE,NONE,NONE,Pipe,NONE,NONE,NONE
8991,77.19,2,Male,Male-Dark,Cap Forward,Regular Shades,NONE,NONE,NONE,NONE,NONE,NONE,NONE
8992,103.67,4,Male,Male-Dark,Mohawk,Big Shades,Handlebars,NONE,NONE,NONE,NONE,NONE,Earring
8993,99.66,3,Male,Male-Light,Wild Hair,Clown Eyes Blue,Luxurious Beard,NONE,NONE,NONE,NONE,NONE,NONE
8994,239.54,3,Female,Female-Dark,Tiara,Clown Eyes Blue,NONE,NONE,NONE,Cigarette,NONE,NONE,NONE
8995,118.47,3,Male,Male-Light,Shaved Head,Eye Mask,Mustache,NONE,NONE,NONE,NONE,NONE,NONE
8996,56.61,3,Male,Male-Dark,Knitted Cap,NONE,NONE,NONE,NONE,Cigarette,NONE,NONE,Earring
8997,141.13,3,Female,Female-Dark,Blonde Bob,Blue Eye Shadow,NONE,NONE,NONE,NONE,Hot Lipstick,NONE,NONE
8998,164.1,3,Male,Male-Light,Purple Hair,NONE,NONE,NONE,NONE,NONE,Frown,Clown Nose,NONE
8999,147.32,4,Female,Female-Light,Blonde Short,Clown Eyes Green,NONE,NONE,NONE,NONE,Purple Lipstick,NONE,Earring
9000,124.77,3,Female,Female-Dark,Blonde Short,NONE,NONE,NONE,NONE,Cigarette,Hot Lipstick,NONE,NONE
9001,106.9,3,Female,Female-Dark,Bandana,Nerd Glasses,NONE,NONE,NONE,NONE,NONE,Clown Nose,NONE
9002,94.13,3,Male,Male-Mid,Mohawk Dark,Classic Shades,Normal Beard Black,NONE,NONE,NONE,NONE,NONE,NONE
9003,86.49,3,Female,Female-Albino,Mohawk Thin,NONE,NONE,NONE,NONE,Cigarette,Black Lipstick,NONE,NONE
9004,68.84,2,Male,Male-Albino,Stringy Hair,Nerd Glasses,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9005,105.91,2,Male,Male-Mid,Clown Hair Green,Classic Shades,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9006,110.86,2,Female,Female-Light,Wild Blonde,Big Shades,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9007,67.28,2,Male,Male-Mid,Mohawk Thin,Clown Eyes Green,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9008,133.64,4,Male,Male-Mid,Mohawk Thin,Regular Shades,Goat,NONE,NONE,NONE,Frown,NONE,NONE
9009,126.28,3,Male,Male-Albino,Cowboy Hat,Nerd Glasses,NONE,NONE,NONE,Cigarette,NONE,NONE,NONE
9010,99.96,3,Male,Male-Mid,Police Cap,VR,NONE,NONE,NONE,NONE,NONE,NONE,Earring
9011,170.69,4,Male,Male-Dark,Top Hat,Small Shades,Muttonchops,NONE,NONE,NONE,NONE,NONE,Earring
9012,102.1,3,Male,Male-Dark,Frumpy Hair,NONE,NONE,NONE,NONE,Medical Mask,NONE,NONE,Earring
9013,98.51,2,Female,Female-Dark,Dark Hair,NONE,NONE,NONE,NONE,Cigarette,NONE,NONE,NONE
9014,154.49,4,Female,Female-Dark,Straight Hair,Green Eye Shadow,NONE,NONE,NONE,Cigarette,Black Lipstick,NONE,NONE
9015,81.94,3,Male,Male-Light,Cap,NONE,NONE,NONE,NONE,Pipe,NONE,NONE,Earring
9016,148.88,4,Male,Male-Albino,Stringy Hair,Horned Rim Glasses,Chinstrap,NONE,NONE,NONE,Smile,NONE,NONE
9017,95.52,3,Male,Male-Dark,Do-rag,Small Shades,Shadow Beard,NONE,NONE,NONE,NONE,NONE,NONE
9018,114.8,4,Male,Male-Mid,Peak Spike,Classic Shades,Handlebars,NONE,NONE,NONE,NONE,NONE,Earring
9019,196.44,4,Male,Male-Light,Bandana,VR,Big Beard,NONE,NONE,Medical Mask,NONE,NONE,NONE
9020,133.67,3,Female,Female-Mid,Dark Hair,Eye Mask,NONE,NONE,NONE,NONE,Purple Lipstick,NONE,NONE
9021,154.45,4,Female,Female-Dark,Red Mohawk,Green Eye Shadow,NONE,NONE,NONE,Cigarette,Hot Lipstick,NONE,NONE
9022,111.43,3,Male,Male-Light,Frumpy Hair,NONE,Muttonchops,NONE,NONE,NONE,Frown,NONE,NONE
9023,85.52,2,Female,Female-Light,Headband,Purple Eye Shadow,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9024,101.18,4,Male,Male-Mid,Mohawk Thin,Classic Shades,Mustache,NONE,NONE,NONE,NONE,NONE,Earring
9025,77.2,3,Male,Male-Light,Frumpy Hair,NONE,Muttonchops,NONE,NONE,NONE,NONE,NONE,Earring
9026,101.2,4,Male,Male-Mid,Bandana,Classic Shades,Front Beard,NONE,NONE,NONE,NONE,NONE,Earring
9027,76.89,3,Female,Female-Mid,Frumpy Hair,Nerd Glasses,NONE,NONE,NONE,NONE,Black Lipstick,NONE,NONE
9028,123.48,1,Female,Female-Light,NONE,NONE,NONE,NONE,NONE,Pipe,NONE,NONE,NONE
9029,76.94,2,Female,Female-Albino,Mohawk,NONE,NONE,NONE,NONE,NONE,Purple Lipstick,NONE,NONE
9030,78.95,3,Female,Female-Dark,Frumpy Hair,Regular Shades,NONE,NONE,NONE,NONE,Black Lipstick,NONE,NONE
9031,87.82,2,Male,Male-Albino,Cap Forward,Big Shades,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9032,193.72,5,Male,Male-Mid,Knitted Cap,Horned Rim Glasses,NONE,Mole,Gold Chain,NONE,NONE,NONE,Earring
9033,73.05,2,Male,Male-Albino,Stringy Hair,Eye Patch,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9034,130.64,4,Female,Female-Mid,Wild Blonde,Horned Rim Glasses,NONE,NONE,NONE,NONE,Hot Lipstick,NONE,Earring
9035,84.8,3,Female,Female-Dark,Mohawk,Green Eye Shadow,NONE,NONE,NONE,NONE,NONE,NONE,Earring
9036,185.79,5,Male,Male-Mid,Frumpy Hair,VR,Shadow Beard,NONE,NONE,NONE,Frown,NONE,Earring
9037,212.85,5,Female,Female-Light,Half Shaved,Clown Eyes Green,NONE,Mole,NONE,Cigarette,Black Lipstick,NONE,NONE
9038,285.68,5,Male,Male-Dark,Crazy Hair,Eye Patch,Big Beard,NONE,NONE,Medical Mask,Smile,NONE,NONE
9039,185.41,3,Male,Male-Mid,Messy Hair,Regular Shades,NONE,NONE,NONE,NONE,Buck Teeth,NONE,NONE
9040,92.05,3,Male,Male-Mid,Stringy Hair,Horned Rim Glasses,Chinstrap,NONE,NONE,NONE,NONE,NONE,NONE
9041,63.42,3,Female,Female-Dark,Bandana,NONE,NONE,NONE,NONE,NONE,Black Lipstick,NONE,Earring
9042,103.93,4,Female,Female-Dark,Wild Hair,Blue Eye Shadow,NONE,NONE,NONE,NONE,Purple Lipstick,NONE,Earring
9043,100.92,3,Female,Female-Mid,Frumpy Hair,Clown Eyes Blue,NONE,NONE,NONE,Pipe,NONE,NONE,NONE
9044,109.66,4,Female,Female-Light,Messy Hair,Green Eye Shadow,NONE,NONE,NONE,Cigarette,Black Lipstick,NONE,NONE
9045,95.61,3,Male,Male-Light,Headband,Eye Patch,Muttonchops,NONE,NONE,NONE,NONE,NONE,NONE
9046,139.75,4,Male,Male-Light,Fedora,Classic Shades,NONE,NONE,NONE,NONE,Smile,NONE,Earring
9047,70.57,2,Male,Male-Albino,Bandana,NONE,Shadow Beard,NONE,NONE,NONE,NONE,NONE,NONE
9048,129.84,2,Male,Male-Albino,Purple Hair,NONE,Front Beard Dark,NONE,NONE,NONE,NONE,NONE,NONE
9049,165.97,4,Male,Male-Light,Bandana,Clown Eyes Blue,Luxurious Beard,NONE,Silver Chain,NONE,NONE,NONE,NONE
9050,160.71,4,Female,Female-Dark,Stringy Hair,Classic Shades,NONE,Rosy Cheeks,NONE,NONE,Black Lipstick,NONE,NONE
9051,77.61,3,Male,Male-Mid,Crazy Hair,NONE,NONE,NONE,NONE,Pipe,NONE,NONE,Earring
9052,185.67,3,Female,Female-Mid,Blonde Bob,Blue Eye Shadow,NONE,NONE,Gold Chain,NONE,NONE,NONE,NONE
9053,138.41,4,Female,Female-Light,Tassle Hat,NONE,NONE,Mole,NONE,Vape,NONE,NONE,Earring
9054,183.76,4,Male,Male-Dark,Purple Hair,Horned Rim Glasses,Big Beard,Mole,NONE,NONE,NONE,NONE,NONE
9055,66.62,3,Male,Male-Light,Frumpy Hair,NONE,NONE,Mole,NONE,Cigarette,NONE,NONE,NONE
9056,118.56,4,Male,Male-Light,Bandana,NONE,Shadow Beard,Mole,NONE,NONE,Smile,NONE,NONE
9057,145.92,2,Female,Female-Dark,Pigtails,NONE,NONE,NONE,NONE,NONE,Purple Lipstick,NONE,NONE
9058,149.47,2,Female,Female-Albino,Pigtails,NONE,NONE,NONE,NONE,NONE,NONE,NONE,Earring
9059,98.07,3,Male,Male-Light,Headband,Big Shades,Front Beard Dark,NONE,NONE,NONE,NONE,NONE,NONE
9060,98.15,2,Male,Male-Dark,Clown Hair Green,NONE,NONE,NONE,NONE,Cigarette,NONE,NONE,NONE
9061,101,4,Male,Male-Dark,Mohawk Dark,Horned Rim Glasses,Mustache,NONE,NONE,NONE,NONE,NONE,Earring
9062,125.32,1,Male,Male-Mid,NONE,NONE,Handlebars,NONE,NONE,NONE,NONE,NONE,NONE
9063,186.75,2,Female,Female-Light,Orange Side,NONE,NONE,Mole,NONE,NONE,NONE,NONE,NONE
9064,214.68,3,Female,Female-Light,Wild White Hair,Welding Goggles,NONE,NONE,NONE,NONE,NONE,NONE,Earring
9065,106.54,4,Male,Male-Mid,Bandana,NONE,Front Beard Dark,Mole,NONE,Cigarette,NONE,NONE,NONE
9066,136.28,4,Female,Female-Dark,Straight Hair,Big Shades,NONE,NONE,NONE,Cigarette,Black Lipstick,NONE,NONE
9067,116.6,3,Female,Female-Dark,Straight Hair,Big Shades,NONE,NONE,NONE,Cigarette,NONE,NONE,NONE
9068,133.03,4,Female,Female-Dark,Tassle Hat,NONE,NONE,NONE,NONE,Pipe,Purple Lipstick,NONE,Earring
9069,123.24,3,Male,Male-Light,Purple Hair,NONE,Normal Beard Black,NONE,NONE,Cigarette,NONE,NONE,NONE
9070,90.35,3,Male,Male-Dark,Knitted Cap,NONE,Handlebars,NONE,NONE,Cigarette,NONE,NONE,NONE
9071,114.93,3,Female,Female-Light,Half Shaved,NONE,NONE,NONE,NONE,Cigarette,Hot Lipstick,NONE,NONE
9072,122.45,2,Male,Male-Light,Clown Hair Green,NONE,Chinstrap,NONE,NONE,NONE,NONE,NONE,NONE
9073,78.32,3,Female,Female-Light,Frumpy Hair,Horned Rim Glasses,NONE,NONE,NONE,NONE,Black Lipstick,NONE,NONE
9074,128.11,2,Female,Female-Albino,Tassle Hat,Eye Mask,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9075,63.21,2,Male,Male-Dark,Mohawk Thin,Eye Patch,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9076,97.7,3,Male,Male-Dark,Knitted Cap,NONE,Shadow Beard,NONE,NONE,Vape,NONE,NONE,NONE
9077,103.28,3,Male,Male-Albino,Mohawk,NONE,NONE,NONE,NONE,NONE,NONE,Clown Nose,Earring
9078,118.94,3,Female,Female-Light,Half Shaved,Clown Eyes Blue,NONE,NONE,NONE,NONE,NONE,NONE,Earring
9079,127.41,3,Male,Male-Light,Cowboy Hat,Eye Patch,Shadow Beard,NONE,NONE,NONE,NONE,NONE,NONE
9080,137.83,4,Male,Male-Mid,Frumpy Hair,Big Shades,Mustache,NONE,NONE,NONE,Smile,NONE,NONE
9081,143.35,3,Female,Female-Dark,Pigtails,NONE,NONE,NONE,NONE,Cigarette,NONE,NONE,Earring
9082,74.79,3,Male,Male-Mid,Bandana,Big Shades,Shadow Beard,NONE,NONE,NONE,NONE,NONE,NONE
9083,115.8,3,Male,Male-Light,Hoodie,Horned Rim Glasses,NONE,NONE,NONE,NONE,Smile,NONE,NONE
9084,159.11,4,Male,Male-Mid,Mohawk,NONE,Muttonchops,Rosy Cheeks,NONE,NONE,NONE,NONE,Earring
9085,84.55,2,Male,Male-Mid,Cap,NONE,Front Beard,NONE,NONE,NONE,NONE,NONE,NONE
9086,223.44,3,Female,Female-Light,Orange Side,Horned Rim Glasses,NONE,NONE,NONE,Vape,NONE,NONE,NONE
9087,88.02,2,Male,Male-Dark,Police Cap,Classic Shades,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9088,62.6,3,Male,Male-Dark,Headband,NONE,NONE,Mole,NONE,NONE,NONE,NONE,Earring
9089,97.3,2,Male,Male-Light,Cap Forward,NONE,NONE,NONE,NONE,NONE,Frown,NONE,NONE
9090,135.16,4,Male,Male-Light,Shaved Head,NONE,Front Beard Dark,NONE,NONE,NONE,Frown,NONE,Earring
9091,65.2,2,Female,Female-Light,Bandana,Eye Patch,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9092,156.43,3,Male,Male-Albino,Hoodie,Eye Patch,Big Beard,NONE,NONE,NONE,NONE,NONE,NONE
9093,134.76,4,Male,Male-Light,Fedora,Eye Patch,Chinstrap,NONE,NONE,NONE,NONE,NONE,Earring
9094,110,4,Male,Male-Mid,Peak Spike,Eye Mask,Shadow Beard,NONE,NONE,NONE,NONE,NONE,Earring
9095,83.51,2,Female,Female-Light,Frumpy Hair,Purple Eye Shadow,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9096,159.13,4,Male,Male-Light,Wild Hair,Big Shades,Goat,NONE,Silver Chain,NONE,NONE,NONE,NONE
9097,194.67,5,Male,Male-Light,Wild Hair,Nerd Glasses,NONE,NONE,NONE,Vape,Smile,NONE,Earring
9098,116.3,2,Male,Male-Albino,Clown Hair Green,Regular Shades,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9099,94.47,4,Male,Male-Light,Crazy Hair,NONE,Mustache,NONE,NONE,Cigarette,NONE,NONE,Earring
9100,111.62,3,Male,Male-Dark,Hoodie,Eye Patch,Normal Beard Black,NONE,NONE,NONE,NONE,NONE,NONE
9101,72.87,4,Male,Male-Mid,Bandana,Nerd Glasses,NONE,NONE,NONE,Cigarette,NONE,NONE,Earring
9102,129.8,3,Female,Female-Light,Clown Hair Green,Clown Eyes Green,NONE,NONE,NONE,NONE,Purple Lipstick,NONE,NONE
9103,76.83,2,Male,Male-Mid,Mohawk,NONE,Mustache,NONE,NONE,NONE,NONE,NONE,NONE
9104,123.04,3,Male,Male-Light,Hoodie,VR,Handlebars,NONE,NONE,NONE,NONE,NONE,NONE
9105,157.2,3,Female,Female-Light,Mohawk Dark,NONE,NONE,NONE,Silver Chain,NONE,NONE,Clown Nose,NONE
9106,107.52,4,Male,Male-Mid,Stringy Hair,Regular Shades,Front Beard,NONE,NONE,Cigarette,NONE,NONE,NONE
9107,109,3,Female,Female-Light,Mohawk Dark,NONE,NONE,NONE,NONE,NONE,Black Lipstick,Clown Nose,NONE
9108,89.94,3,Male,Male-Dark,Shaved Head,NONE,Normal Beard Black,NONE,NONE,NONE,NONE,NONE,Earring
9109,111.73,3,Female,Female-Light,Wild Blonde,NONE,NONE,NONE,NONE,NONE,Black Lipstick,NONE,Earring
9110,119.06,4,Male,Male-Mid,Mohawk,NONE,Muttonchops,NONE,NONE,NONE,Frown,NONE,Earring
9111,65.06,2,Female,Female-Mid,Knitted Cap,Big Shades,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9112,188.02,3,Male,Male-Light,Mohawk Dark,NONE,Shadow Beard,NONE,NONE,NONE,Buck Teeth,NONE,NONE
9113,122.81,4,Male,Male-Albino,Frumpy Hair,NONE,Shadow Beard,NONE,NONE,Cigarette,Frown,NONE,NONE
9114,60.17,3,Male,Male-Light,Frumpy Hair,NONE,NONE,Mole,NONE,NONE,NONE,NONE,Earring
9115,106.94,3,Male,Male-Mid,Mohawk Thin,3D Glasses,Muttonchops,NONE,NONE,NONE,NONE,NONE,NONE
9116,88.15,2,Male,Male-Dark,Do-rag,NONE,Luxurious Beard,NONE,NONE,NONE,NONE,NONE,NONE
9117,78.85,3,Male,Male-Light,Mohawk Thin,NONE,Normal Beard Black,NONE,NONE,NONE,NONE,NONE,Earring
9118,98.01,2,Male,Male-Mid,Purple Hair,Regular Shades,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9119,99.9,3,Male,Male-Albino,Do-rag,Classic Shades,Shadow Beard,NONE,NONE,NONE,NONE,NONE,NONE
9120,125.12,3,Female,Female-Light,Tassle Hat,NONE,NONE,NONE,NONE,Pipe,Purple Lipstick,NONE,NONE
9121,99.71,4,Male,Male-Light,Cap Forward,Nerd Glasses,Shadow Beard,NONE,NONE,NONE,NONE,NONE,Earring
9122,108.02,3,Male,Male-Mid,Frumpy Hair,Eye Mask,Luxurious Beard,NONE,NONE,NONE,NONE,NONE,NONE
9123,80.04,3,Male,Male-Dark,Frumpy Hair,Eye Patch,Shadow Beard,NONE,NONE,NONE,NONE,NONE,NONE
9124,156.87,4,Male,Male-Dark,Shaved Head,Classic Shades,Shadow Beard,NONE,Silver Chain,NONE,NONE,NONE,NONE
9125,156.2,3,Female,Female-Mid,Wild Blonde,Big Shades,NONE,NONE,NONE,NONE,NONE,Clown Nose,NONE
9126,92.21,4,Female,Female-Mid,Frumpy Hair,Clown Eyes Green,NONE,NONE,NONE,NONE,Purple Lipstick,NONE,Earring
9127,58.71,3,Female,Female-Dark,Messy Hair,NONE,NONE,NONE,NONE,Cigarette,NONE,NONE,Earring
9128,100.4,4,Male,Male-Mid,Wild Hair,Classic Shades,Normal Beard,NONE,NONE,NONE,NONE,NONE,Earring
9129,298.25,3,Male,Male-Light,Beanie,Eye Patch,Muttonchops,NONE,NONE,NONE,NONE,NONE,NONE
9130,157.17,3,Male,Male-Dark,Purple Hair,NONE,Front Beard,NONE,NONE,NONE,Smile,NONE,NONE
9131,66.44,3,Female,Female-Light,Crazy Hair,NONE,NONE,NONE,NONE,NONE,Black Lipstick,NONE,Earring
9132,55.41,3,Male,Male-Dark,Mohawk,NONE,NONE,NONE,NONE,Cigarette,NONE,NONE,Earring
9133,164.82,3,Male,Male-Dark,Top Hat,Clown Eyes Green,Luxurious Beard,NONE,NONE,NONE,NONE,NONE,NONE
9134,80.43,3,Female,Female-Light,Mohawk,Eye Patch,NONE,NONE,NONE,NONE,Purple Lipstick,NONE,NONE
9135,122.88,3,Male,Male-Albino,Do-rag,Small Shades,Chinstrap,NONE,NONE,NONE,NONE,NONE,NONE
9136,164.31,3,Female,Female-Light,Straight Hair Dark,NONE,NONE,NONE,Gold Chain,NONE,Purple Lipstick,NONE,NONE
9137,125.26,3,Male,Male-Dark,Hoodie,3D Glasses,Luxurious Beard,NONE,NONE,NONE,NONE,NONE,NONE
9138,98.06,3,Male,Male-Dark,Headband,Big Shades,Handlebars,NONE,NONE,NONE,NONE,NONE,NONE
9139,80.62,4,Male,Male-Mid,Mohawk Dark,Nerd Glasses,NONE,Mole,NONE,NONE,NONE,NONE,Earring
9140,76.41,2,Male,Male-Dark,Stringy Hair,NONE,Luxurious Beard,NONE,NONE,NONE,NONE,NONE,NONE
9141,79.03,2,Male,Male-Light,Crazy Hair,NONE,Chinstrap,NONE,NONE,NONE,NONE,NONE,NONE
9142,99.84,4,Male,Male-Dark,Messy Hair,Classic Shades,Goat,NONE,NONE,NONE,NONE,NONE,Earring
9143,123.93,3,Male,Male-Dark,Vampire Hair,NONE,Goat,NONE,NONE,NONE,NONE,NONE,Earring
9144,91.55,3,Male,Male-Light,Mohawk,Big Shades,Goat,NONE,NONE,NONE,NONE,NONE,NONE
9145,170.16,1,Female,Female-Light,NONE,NONE,NONE,Rosy Cheeks,NONE,NONE,NONE,NONE,NONE
9146,98.04,3,Male,Male-Light,Stringy Hair,Eye Patch,Front Beard Dark,NONE,NONE,NONE,NONE,NONE,NONE
9147,141.48,4,Female,Female-Dark,Blonde Bob,Horned Rim Glasses,NONE,Mole,NONE,NONE,Hot Lipstick,NONE,NONE
9148,104.3,2,Female,Female-Mid,Mohawk Dark,NONE,NONE,NONE,NONE,Medical Mask,NONE,NONE,NONE
9149,142.81,3,Female,Female-Mid,Wild White Hair,Purple Eye Shadow,NONE,NONE,NONE,Cigarette,NONE,NONE,NONE
9150,112.5,2,Male,Male-Dark,Crazy Hair,NONE,Big Beard,NONE,NONE,NONE,NONE,NONE,NONE
9151,187.54,2,Female,Female-Dark,Orange Side,NONE,NONE,NONE,NONE,NONE,Black Lipstick,NONE,NONE
9152,112.44,3,Female,Female-Light,Dark Hair,NONE,NONE,NONE,NONE,Cigarette,Black Lipstick,NONE,NONE
9153,89.16,2,Female,Female-Mid,Cap,Purple Eye Shadow,NONE,NONE,NONE,NONE,NONE,NONE,NONE
9154,88.9,2,Male,Male-Albino,Mohawk Thin,NONE,Chinstrap,NONE,NONE,NONE,NONE,NONE,NONE
9155,101.02,3,Male,Male-Light,Peak Spike,Nerd Glasses,Normal Beard,NONE,NONE,NONE,NONE,NONE,NONE
9156,150.74,4,Male,Male-Light,Cap Forward,Horned Rim Glasses,Normal Beard Black,NONE,NONE,NONE,Frown,NONE,NONE
9157,86.58,4,Male,Male-Dark,Stringy Hair,Eye Patch,Shadow Beard,NONE,NONE,NONE,NONE,NONE,Earring
9158,122.64,3,Male,Male-Light,Fedora,Big Shades,Goat,NONE,NONE,NONE,NONE,NONE,NONE
9159,91.4,3,Male,Male-Mid,Hoodie,Nerd Glasses,Shadow Beard,NONE,NONE,NONE,NONE,NONE,NONE
9160,280.45,3,Female,Female-Mid,Pilot Helmet,NONE,NONE,NONE,NONE,Medical Mask,Black Lipstick,NONE,NONE
9161,90.3,3,Male,Male-Light,Bandana,Regular Shades,Normal Beard,NONE,NONE,NONE,NONE,NONE,NONE
9162,184.17,3,Male,Male-Light,NONE,NONE,Front Beard Dark,Rosy Cheeks,NONE,Cigarette,NONE,NONE,NONE
9163,82.62,4,Female,Female-Mid,Bandana,Nerd Glasses,NONE,NONE,NONE,NONE,Black Lipstick,NONE,Earring
9164,78.16,3,Female,Female-Albino,Messy Hair,NONE,NONE,NONE,NONE,NONE,Purple Lipstick,NONE,Earring
9165,79.97,3,Male,Male-Albino,Frumpy Hair,Regular Shades,NONE,NONE,NONE,Cigarette,NONE,NONE,NONE
